levelId,patternId,practiceId,variant,????,?????
intermediate,7,5,idiomatic,I need something that helps me get a good night’s sleep.,sentence-patterns/bella/intermediate/pattern-7/practice-5-idiomatic.mp3
intermediate,7,5,simple,I need a good night’s sleep.,sentence-patterns/bella/intermediate/pattern-7/practice-5-simple.mp3
intermediate,7,5,natural,I need something that helps me get a good night’s sleep.,sentence-patterns/bella/intermediate/pattern-7/practice-5-natural.mp3
intermediate,7,6,target,I need something that helps me improve my English speaking skills.,sentence-patterns/bella/intermediate/pattern-7/practice-6-target.mp3
intermediate,7,6,recommended,I need something that helps me improve my English speaking skills.,sentence-patterns/bella/intermediate/pattern-7/practice-6-recommended.mp3
intermediate,7,6,idiomatic,I need something that helps me improve my English speaking skills.,sentence-patterns/bella/intermediate/pattern-7/practice-6-idiomatic.mp3
intermediate,7,6,simple,I want to speak English better.,sentence-patterns/bella/intermediate/pattern-7/practice-6-simple.mp3
intermediate,7,6,natural,I need something that helps me improve my English speaking skills.,sentence-patterns/bella/intermediate/pattern-7/practice-6-natural.mp3
intermediate,7,7,target,I need something that helps me spend more quality time with my parents.,sentence-patterns/bella/intermediate/pattern-7/practice-7-target.mp3
intermediate,7,7,recommended,I need something that helps me spend more quality time with my parents.,sentence-patterns/bella/intermediate/pattern-7/practice-7-recommended.mp3
intermediate,7,7,idiomatic,I need something that helps me spend more quality time with my parents.,sentence-patterns/bella/intermediate/pattern-7/practice-7-idiomatic.mp3
intermediate,7,7,simple,I want more time with my parents.,sentence-patterns/bella/intermediate/pattern-7/practice-7-simple.mp3
intermediate,7,7,natural,I need something that helps me spend more quality time with my parents.,sentence-patterns/bella/intermediate/pattern-7/practice-7-natural.mp3
intermediate,7,8,target,I need something that helps me get financial advice about my savings.,sentence-patterns/bella/intermediate/pattern-7/practice-8-target.mp3
intermediate,7,8,recommended,I need something that helps me get financial advice about my savings.,sentence-patterns/bella/intermediate/pattern-7/practice-8-recommended.mp3
intermediate,7,8,idiomatic,I need something that helps me get financial advice about my savings.,sentence-patterns/bella/intermediate/pattern-7/practice-8-idiomatic.mp3
intermediate,7,8,simple,I need financial advice.,sentence-patterns/bella/intermediate/pattern-7/practice-8-simple.mp3
intermediate,7,8,natural,I need something that helps me get financial advice about my savings.,sentence-patterns/bella/intermediate/pattern-7/practice-8-natural.mp3
intermediate,7,9,target,I need something that helps me buy a reliable car.,sentence-patterns/bella/intermediate/pattern-7/practice-9-target.mp3
intermediate,7,9,recommended,I need something that helps me buy a reliable car.,sentence-patterns/bella/intermediate/pattern-7/practice-9-recommended.mp3
intermediate,7,9,idiomatic,I need something that helps me buy a reliable car.,sentence-patterns/bella/intermediate/pattern-7/practice-9-idiomatic.mp3
intermediate,7,9,simple,I need a reliable car.,sentence-patterns/bella/intermediate/pattern-7/practice-9-simple.mp3
intermediate,7,9,natural,I need something that helps me buy a reliable car.,sentence-patterns/bella/intermediate/pattern-7/practice-9-natural.mp3
intermediate,7,10,target,I need something that helps me take a short break from social media.,sentence-patterns/bella/intermediate/pattern-7/practice-10-target.mp3
intermediate,7,10,recommended,I need something that helps me take a short break from social media.,sentence-patterns/bella/intermediate/pattern-7/practice-10-recommended.mp3
intermediate,7,10,idiomatic,I need something that helps me take a short break from social media.,sentence-patterns/bella/intermediate/pattern-7/practice-10-idiomatic.mp3
intermediate,7,10,simple,I need a break from social media.,sentence-patterns/bella/intermediate/pattern-7/practice-10-simple.mp3
intermediate,7,10,natural,I need something that helps me take a short break from social media.,sentence-patterns/bella/intermediate/pattern-7/practice-10-natural.mp3
intermediate,7,11,target,I need something that helps me find a partner who supports my dreams.,sentence-patterns/bella/intermediate/pattern-7/practice-11-target.mp3
intermediate,7,11,recommended,I need something that helps me find a partner who supports my dreams.,sentence-patterns/bella/intermediate/pattern-7/practice-11-recommended.mp3
intermediate,7,11,idiomatic,I need something that helps me find a partner who supports my dreams.,sentence-patterns/bella/intermediate/pattern-7/practice-11-idiomatic.mp3
intermediate,7,11,simple,I want a supportive partner.,sentence-patterns/bella/intermediate/pattern-7/practice-11-simple.mp3
intermediate,7,11,natural,I need something that helps me find a partner who supports my dreams.,sentence-patterns/bella/intermediate/pattern-7/practice-11-natural.mp3
intermediate,7,12,target,I need something that helps me make a clear plan for my future career.,sentence-patterns/bella/intermediate/pattern-7/practice-12-target.mp3
intermediate,7,12,recommended,I need something that helps me make a clear plan for my future career.,sentence-patterns/bella/intermediate/pattern-7/practice-12-recommended.mp3
intermediate,7,12,idiomatic,I need something that helps me make a clear plan for my future career.,sentence-patterns/bella/intermediate/pattern-7/practice-12-idiomatic.mp3
intermediate,7,12,simple,I need a clear career plan.,sentence-patterns/bella/intermediate/pattern-7/practice-12-simple.mp3
intermediate,7,12,natural,I need something that helps me make a clear plan for my future career.,sentence-patterns/bella/intermediate/pattern-7/practice-12-natural.mp3
intermediate,7,13,target,I need something that helps me solve this customer issue quickly.,sentence-patterns/bella/intermediate/pattern-7/practice-13-target.mp3
intermediate,7,13,recommended,I need something that helps me solve this customer issue quickly.,sentence-patterns/bella/intermediate/pattern-7/practice-13-recommended.mp3
intermediate,7,13,idiomatic,I need something that helps me solve this customer issue quickly.,sentence-patterns/bella/intermediate/pattern-7/practice-13-idiomatic.mp3
intermediate,7,13,simple,We need to help the customer quickly.,sentence-patterns/bella/intermediate/pattern-7/practice-13-simple.mp3
intermediate,7,13,natural,I need something that helps me solve this customer issue quickly.,sentence-patterns/bella/intermediate/pattern-7/practice-13-natural.mp3
intermediate,7,14,target,I need something that helps me make a doctor’s appointment this week.,sentence-patterns/bella/intermediate/pattern-7/practice-14-target.mp3
intermediate,7,14,recommended,I need something that helps me make a doctor’s appointment this week.,sentence-patterns/bella/intermediate/pattern-7/practice-14-recommended.mp3
intermediate,7,14,idiomatic,I need something that helps me make a doctor’s appointment this week.,sentence-patterns/bella/intermediate/pattern-7/practice-14-idiomatic.mp3
intermediate,7,14,simple,I need a doctor’s appointment.,sentence-patterns/bella/intermediate/pattern-7/practice-14-simple.mp3
intermediate,7,14,natural,I need something that helps me make a doctor’s appointment this week.,sentence-patterns/bella/intermediate/pattern-7/practice-14-natural.mp3
intermediate,7,15,target,I need something that helps me plan a trip to Europe next summer.,sentence-patterns/bella/intermediate/pattern-7/practice-15-target.mp3
intermediate,7,15,recommended,I need something that helps me plan a trip to Europe next summer.,sentence-patterns/bella/intermediate/pattern-7/practice-15-recommended.mp3
intermediate,7,15,idiomatic,I need something that helps me plan a trip to Europe next summer.,sentence-patterns/bella/intermediate/pattern-7/practice-15-idiomatic.mp3
intermediate,7,15,simple,I want to travel to Europe next summer.,sentence-patterns/bella/intermediate/pattern-7/practice-15-simple.mp3
intermediate,7,15,natural,I need something that helps me plan a trip to Europe next summer.,sentence-patterns/bella/intermediate/pattern-7/practice-15-natural.mp3
intermediate,7,16,target,I need something that helps me talk to my neighbor about the noise.,sentence-patterns/bella/intermediate/pattern-7/practice-16-target.mp3
intermediate,7,16,recommended,I need something that helps me talk to my neighbor about the noise.,sentence-patterns/bella/intermediate/pattern-7/practice-16-recommended.mp3
intermediate,7,16,idiomatic,I need something that helps me talk to my neighbor about the noise.,sentence-patterns/bella/intermediate/pattern-7/practice-16-idiomatic.mp3
intermediate,7,16,simple,I need to talk to my neighbor.,sentence-patterns/bella/intermediate/pattern-7/practice-16-simple.mp3
intermediate,7,16,natural,I need something that helps me talk to my neighbor about the noise.,sentence-patterns/bella/intermediate/pattern-7/practice-16-natural.mp3
intermediate,7,17,target,I need something that helps me resolve the conflict with my teammate.,sentence-patterns/bella/intermediate/pattern-7/practice-17-target.mp3
intermediate,7,17,recommended,I need something that helps me resolve the conflict with my teammate.,sentence-patterns/bella/intermediate/pattern-7/practice-17-recommended.mp3
intermediate,7,17,idiomatic,I need something that helps me resolve the conflict with my teammate.,sentence-patterns/bella/intermediate/pattern-7/practice-17-idiomatic.mp3
intermediate,7,17,simple,We need to solve the team conflict.,sentence-patterns/bella/intermediate/pattern-7/practice-17-simple.mp3
intermediate,7,17,natural,I need something that helps me resolve the conflict with my teammate.,sentence-patterns/bella/intermediate/pattern-7/practice-17-natural.mp3
intermediate,7,18,target,I need something that helps me build a calmer morning routine.,sentence-patterns/bella/intermediate/pattern-7/practice-18-target.mp3
intermediate,7,18,recommended,I need something that helps me build a calmer morning routine.,sentence-patterns/bella/intermediate/pattern-7/practice-18-recommended.mp3
intermediate,7,18,idiomatic,I need something that helps me build a calmer morning routine.,sentence-patterns/bella/intermediate/pattern-7/practice-18-idiomatic.mp3
intermediate,7,18,simple,I want a calmer morning.,sentence-patterns/bella/intermediate/pattern-7/practice-18-simple.mp3
intermediate,7,18,natural,I need something that helps me build a calmer morning routine.,sentence-patterns/bella/intermediate/pattern-7/practice-18-natural.mp3
intermediate,7,19,target,I need something that helps me save money for an emergency fund.,sentence-patterns/bella/intermediate/pattern-7/practice-19-target.mp3
intermediate,7,19,recommended,I need something that helps me save money for an emergency fund.,sentence-patterns/bella/intermediate/pattern-7/practice-19-recommended.mp3
intermediate,7,19,idiomatic,I need something that helps me save money for an emergency fund.,sentence-patterns/bella/intermediate/pattern-7/practice-19-idiomatic.mp3
intermediate,7,19,simple,I need an emergency fund.,sentence-patterns/bella/intermediate/pattern-7/practice-19-simple.mp3
intermediate,7,19,natural,I need something that helps me save money for an emergency fund.,sentence-patterns/bella/intermediate/pattern-7/practice-19-natural.mp3
intermediate,7,20,target,I need something that helps me join a language exchange group.,sentence-patterns/bella/intermediate/pattern-7/practice-20-target.mp3
intermediate,7,20,recommended,I need something that helps me join a language exchange group.,sentence-patterns/bella/intermediate/pattern-7/practice-20-recommended.mp3
intermediate,7,20,idiomatic,I need something that helps me join a language exchange group.,sentence-patterns/bella/intermediate/pattern-7/practice-20-idiomatic.mp3
intermediate,7,20,simple,I want more speaking practice.,sentence-patterns/bella/intermediate/pattern-7/practice-20-simple.mp3
intermediate,7,20,natural,I need something that helps me join a language exchange group.,sentence-patterns/bella/intermediate/pattern-7/practice-20-natural.mp3
intermediate,8,1,target,Would it be possible for you to help me finish this project before Friday?,sentence-patterns/bella/intermediate/pattern-8/practice-1-target.mp3
intermediate,8,1,recommended,Would it be possible for you to help me finish this project before Friday?,sentence-patterns/bella/intermediate/pattern-8/practice-1-recommended.mp3
intermediate,8,1,idiomatic,Would it be possible for you to help me finish this project before Friday?,sentence-patterns/bella/intermediate/pattern-8/practice-1-idiomatic.mp3
intermediate,8,1,simple,I need more time for this project.,sentence-patterns/bella/intermediate/pattern-8/practice-1-simple.mp3
intermediate,8,1,natural,Would it be possible for you to help me finish this project before Friday?,sentence-patterns/bella/intermediate/pattern-8/practice-1-natural.mp3
intermediate,8,2,target,Would it be possible for you to help me get honest feedback on my presentation?,sentence-patterns/bella/intermediate/pattern-8/practice-2-target.mp3
intermediate,8,2,recommended,Would it be possible for you to help me get honest feedback on my presentation?,sentence-patterns/bella/intermediate/pattern-8/practice-2-recommended.mp3
intermediate,8,2,idiomatic,Would it be possible for you to help me get honest feedback on my presentation?,sentence-patterns/bella/intermediate/pattern-8/practice-2-idiomatic.mp3
intermediate,8,2,simple,I need feedback on my presentation.,sentence-patterns/bella/intermediate/pattern-8/practice-2-simple.mp3
intermediate,8,2,natural,Would it be possible for you to help me get honest feedback on my presentation?,sentence-patterns/bella/intermediate/pattern-8/practice-2-natural.mp3
intermediate,8,3,target,Would it be possible for you to help me find a new apartment closer to my office?,sentence-patterns/bella/intermediate/pattern-8/practice-3-target.mp3
intermediate,8,3,recommended,Would it be possible for you to help me find a new apartment closer to my office?,sentence-patterns/bella/intermediate/pattern-8/practice-3-recommended.mp3
intermediate,8,3,idiomatic,Would it be possible for you to help me find a new apartment closer to my office?,sentence-patterns/bella/intermediate/pattern-8/practice-3-idiomatic.mp3
intermediate,8,3,simple,I want an apartment near my office.,sentence-patterns/bella/intermediate/pattern-8/practice-3-simple.mp3
intermediate,8,3,natural,Would it be possible for you to help me find a new apartment closer to my office?,sentence-patterns/bella/intermediate/pattern-8/practice-3-natural.mp3
intermediate,8,4,target,Would it be possible for you to help me learn how to cook healthy meals?,sentence-patterns/bella/intermediate/pattern-8/practice-4-target.mp3
intermediate,8,4,recommended,Would it be possible for you to help me learn how to cook healthy meals?,sentence-patterns/bella/intermediate/pattern-8/practice-4-recommended.mp3
intermediate,8,4,idiomatic,Would it be possible for you to help me learn how to cook healthy meals?,sentence-patterns/bella/intermediate/pattern-8/practice-4-idiomatic.mp3
intermediate,8,4,simple,I want to cook healthy meals.,sentence-patterns/bella/intermediate/pattern-8/practice-4-simple.mp3
intermediate,8,4,natural,Would it be possible for you to help me learn how to cook healthy meals?,sentence-patterns/bella/intermediate/pattern-8/practice-4-natural.mp3
intermediate,8,5,target,Would it be possible for you to help me get a good night’s sleep?,sentence-patterns/bella/intermediate/pattern-8/practice-5-target.mp3
intermediate,8,5,recommended,Would it be possible for you to help me get a good night’s sleep?,sentence-patterns/bella/intermediate/pattern-8/practice-5-recommended.mp3
intermediate,8,5,idiomatic,Would it be possible for you to help me get a good night’s sleep?,sentence-patterns/bella/intermediate/pattern-8/practice-5-idiomatic.mp3
intermediate,8,5,simple,I need a good night’s sleep.,sentence-patterns/bella/intermediate/pattern-8/practice-5-simple.mp3
intermediate,8,5,natural,Would it be possible for you to help me get a good night’s sleep?,sentence-patterns/bella/intermediate/pattern-8/practice-5-natural.mp3
intermediate,8,6,target,Would it be possible for you to help me improve my English speaking skills?,sentence-patterns/bella/intermediate/pattern-8/practice-6-target.mp3
intermediate,8,6,recommended,Would it be possible for you to help me improve my English speaking skills?,sentence-patterns/bella/intermediate/pattern-8/practice-6-recommended.mp3
intermediate,8,6,idiomatic,Would it be possible for you to help me improve my English speaking skills?,sentence-patterns/bella/intermediate/pattern-8/practice-6-idiomatic.mp3
intermediate,8,6,simple,I want to speak English better.,sentence-patterns/bella/intermediate/pattern-8/practice-6-simple.mp3
intermediate,8,6,natural,Would it be possible for you to help me improve my English speaking skills?,sentence-patterns/bella/intermediate/pattern-8/practice-6-natural.mp3
intermediate,8,7,target,Would it be possible for you to help me spend more quality time with my parents?,sentence-patterns/bella/intermediate/pattern-8/practice-7-target.mp3
intermediate,8,7,recommended,Would it be possible for you to help me spend more quality time with my parents?,sentence-patterns/bella/intermediate/pattern-8/practice-7-recommended.mp3
intermediate,8,7,idiomatic,Would it be possible for you to help me spend more quality time with my parents?,sentence-patterns/bella/intermediate/pattern-8/practice-7-idiomatic.mp3
intermediate,8,7,simple,I want more time with my parents.,sentence-patterns/bella/intermediate/pattern-8/practice-7-simple.mp3
intermediate,8,7,natural,Would it be possible for you to help me spend more quality time with my parents?,sentence-patterns/bella/intermediate/pattern-8/practice-7-natural.mp3
intermediate,8,8,target,Would it be possible for you to help me get financial advice about my savings?,sentence-patterns/bella/intermediate/pattern-8/practice-8-target.mp3
intermediate,8,8,recommended,Would it be possible for you to help me get financial advice about my savings?,sentence-patterns/bella/intermediate/pattern-8/practice-8-recommended.mp3
intermediate,8,8,idiomatic,Would it be possible for you to help me get financial advice about my savings?,sentence-patterns/bella/intermediate/pattern-8/practice-8-idiomatic.mp3
intermediate,8,8,simple,I need financial advice.,sentence-patterns/bella/intermediate/pattern-8/practice-8-simple.mp3
intermediate,8,8,natural,Would it be possible for you to help me get financial advice about my savings?,sentence-patterns/bella/intermediate/pattern-8/practice-8-natural.mp3
intermediate,8,9,target,Would it be possible for you to help me buy a reliable car?,sentence-patterns/bella/intermediate/pattern-8/practice-9-target.mp3
intermediate,8,9,recommended,Would it be possible for you to help me buy a reliable car?,sentence-patterns/bella/intermediate/pattern-8/practice-9-recommended.mp3
intermediate,8,9,idiomatic,Would it be possible for you to help me buy a reliable car?,sentence-patterns/bella/intermediate/pattern-8/practice-9-idiomatic.mp3
intermediate,8,9,simple,I need a reliable car.,sentence-patterns/bella/intermediate/pattern-8/practice-9-simple.mp3
intermediate,8,9,natural,Would it be possible for you to help me buy a reliable car?,sentence-patterns/bella/intermediate/pattern-8/practice-9-natural.mp3
intermediate,8,10,target,Would it be possible for you to help me take a short break from social media?,sentence-patterns/bella/intermediate/pattern-8/practice-10-target.mp3
intermediate,8,10,recommended,Would it be possible for you to help me take a short break from social media?,sentence-patterns/bella/intermediate/pattern-8/practice-10-recommended.mp3
intermediate,8,10,idiomatic,Would it be possible for you to help me take a short break from social media?,sentence-patterns/bella/intermediate/pattern-8/practice-10-idiomatic.mp3
intermediate,8,10,simple,I need a break from social media.,sentence-patterns/bella/intermediate/pattern-8/practice-10-simple.mp3
intermediate,8,10,natural,Would it be possible for you to help me take a short break from social media?,sentence-patterns/bella/intermediate/pattern-8/practice-10-natural.mp3
intermediate,8,11,target,Would it be possible for you to help me find a partner who supports my dreams?,sentence-patterns/bella/intermediate/pattern-8/practice-11-target.mp3
intermediate,8,11,recommended,Would it be possible for you to help me find a partner who supports my dreams?,sentence-patterns/bella/intermediate/pattern-8/practice-11-recommended.mp3
intermediate,8,11,idiomatic,Would it be possible for you to help me find a partner who supports my dreams?,sentence-patterns/bella/intermediate/pattern-8/practice-11-idiomatic.mp3
intermediate,8,11,simple,I want a supportive partner.,sentence-patterns/bella/intermediate/pattern-8/practice-11-simple.mp3
intermediate,8,11,natural,Would it be possible for you to help me find a partner who supports my dreams?,sentence-patterns/bella/intermediate/pattern-8/practice-11-natural.mp3
intermediate,8,12,target,Would it be possible for you to help me make a clear plan for my future career?,sentence-patterns/bella/intermediate/pattern-8/practice-12-target.mp3
intermediate,8,12,recommended,Would it be possible for you to help me make a clear plan for my future career?,sentence-patterns/bella/intermediate/pattern-8/practice-12-recommended.mp3
intermediate,8,12,idiomatic,Would it be possible for you to help me make a clear plan for my future career?,sentence-patterns/bella/intermediate/pattern-8/practice-12-idiomatic.mp3
intermediate,8,12,simple,I need a clear career plan.,sentence-patterns/bella/intermediate/pattern-8/practice-12-simple.mp3
intermediate,8,12,natural,Would it be possible for you to help me make a clear plan for my future career?,sentence-patterns/bella/intermediate/pattern-8/practice-12-natural.mp3
intermediate,8,13,target,Would it be possible for you to help me solve this customer issue quickly?,sentence-patterns/bella/intermediate/pattern-8/practice-13-target.mp3
intermediate,8,13,recommended,Would it be possible for you to help me solve this customer issue quickly?,sentence-patterns/bella/intermediate/pattern-8/practice-13-recommended.mp3
intermediate,8,13,idiomatic,Would it be possible for you to help me solve this customer issue quickly?,sentence-patterns/bella/intermediate/pattern-8/practice-13-idiomatic.mp3
intermediate,8,13,simple,We need to help the customer quickly.,sentence-patterns/bella/intermediate/pattern-8/practice-13-simple.mp3
intermediate,8,13,natural,Would it be possible for you to help me solve this customer issue quickly?,sentence-patterns/bella/intermediate/pattern-8/practice-13-natural.mp3
intermediate,8,14,target,Would it be possible for you to help me make a doctor’s appointment this week?,sentence-patterns/bella/intermediate/pattern-8/practice-14-target.mp3
intermediate,8,14,recommended,Would it be possible for you to help me make a doctor’s appointment this week?,sentence-patterns/bella/intermediate/pattern-8/practice-14-recommended.mp3
intermediate,8,14,idiomatic,Would it be possible for you to help me make a doctor’s appointment this week?,sentence-patterns/bella/intermediate/pattern-8/practice-14-idiomatic.mp3
intermediate,8,14,simple,I need a doctor’s appointment.,sentence-patterns/bella/intermediate/pattern-8/practice-14-simple.mp3
intermediate,8,14,natural,Would it be possible for you to help me make a doctor’s appointment this week?,sentence-patterns/bella/intermediate/pattern-8/practice-14-natural.mp3
intermediate,8,15,target,Would it be possible for you to help me plan a trip to Europe next summer?,sentence-patterns/bella/intermediate/pattern-8/practice-15-target.mp3
intermediate,8,15,recommended,Would it be possible for you to help me plan a trip to Europe next summer?,sentence-patterns/bella/intermediate/pattern-8/practice-15-recommended.mp3
intermediate,8,15,idiomatic,Would it be possible for you to help me plan a trip to Europe next summer?,sentence-patterns/bella/intermediate/pattern-8/practice-15-idiomatic.mp3
intermediate,8,15,simple,I want to travel to Europe next summer.,sentence-patterns/bella/intermediate/pattern-8/practice-15-simple.mp3
intermediate,8,15,natural,Would it be possible for you to help me plan a trip to Europe next summer?,sentence-patterns/bella/intermediate/pattern-8/practice-15-natural.mp3
intermediate,8,16,target,Would it be possible for you to help me talk to my neighbor about the noise?,sentence-patterns/bella/intermediate/pattern-8/practice-16-target.mp3
intermediate,8,16,recommended,Would it be possible for you to help me talk to my neighbor about the noise?,sentence-patterns/bella/intermediate/pattern-8/practice-16-recommended.mp3
intermediate,8,16,idiomatic,Would it be possible for you to help me talk to my neighbor about the noise?,sentence-patterns/bella/intermediate/pattern-8/practice-16-idiomatic.mp3
intermediate,8,16,simple,I need to talk to my neighbor.,sentence-patterns/bella/intermediate/pattern-8/practice-16-simple.mp3
intermediate,8,16,natural,Would it be possible for you to help me talk to my neighbor about the noise?,sentence-patterns/bella/intermediate/pattern-8/practice-16-natural.mp3
intermediate,8,17,target,Would it be possible for you to help me resolve the conflict with my teammate?,sentence-patterns/bella/intermediate/pattern-8/practice-17-target.mp3
intermediate,8,17,recommended,Would it be possible for you to help me resolve the conflict with my teammate?,sentence-patterns/bella/intermediate/pattern-8/practice-17-recommended.mp3
intermediate,8,17,idiomatic,Would it be possible for you to help me resolve the conflict with my teammate?,sentence-patterns/bella/intermediate/pattern-8/practice-17-idiomatic.mp3
intermediate,8,17,simple,We need to solve the team conflict.,sentence-patterns/bella/intermediate/pattern-8/practice-17-simple.mp3
intermediate,8,17,natural,Would it be possible for you to help me resolve the conflict with my teammate?,sentence-patterns/bella/intermediate/pattern-8/practice-17-natural.mp3
intermediate,8,18,target,Would it be possible for you to help me build a calmer morning routine?,sentence-patterns/bella/intermediate/pattern-8/practice-18-target.mp3
intermediate,8,18,recommended,Would it be possible for you to help me build a calmer morning routine?,sentence-patterns/bella/intermediate/pattern-8/practice-18-recommended.mp3
intermediate,8,18,idiomatic,Would it be possible for you to help me build a calmer morning routine?,sentence-patterns/bella/intermediate/pattern-8/practice-18-idiomatic.mp3
intermediate,8,18,simple,I want a calmer morning.,sentence-patterns/bella/intermediate/pattern-8/practice-18-simple.mp3
intermediate,8,18,natural,Would it be possible for you to help me build a calmer morning routine?,sentence-patterns/bella/intermediate/pattern-8/practice-18-natural.mp3
intermediate,8,19,target,Would it be possible for you to help me save money for an emergency fund?,sentence-patterns/bella/intermediate/pattern-8/practice-19-target.mp3
intermediate,8,19,recommended,Would it be possible for you to help me save money for an emergency fund?,sentence-patterns/bella/intermediate/pattern-8/practice-19-recommended.mp3
intermediate,8,19,idiomatic,Would it be possible for you to help me save money for an emergency fund?,sentence-patterns/bella/intermediate/pattern-8/practice-19-idiomatic.mp3
intermediate,8,19,simple,I need an emergency fund.,sentence-patterns/bella/intermediate/pattern-8/practice-19-simple.mp3
intermediate,8,19,natural,Would it be possible for you to help me save money for an emergency fund?,sentence-patterns/bella/intermediate/pattern-8/practice-19-natural.mp3
intermediate,8,20,target,Would it be possible for you to help me join a language exchange group?,sentence-patterns/bella/intermediate/pattern-8/practice-20-target.mp3
intermediate,8,20,recommended,Would it be possible for you to help me join a language exchange group?,sentence-patterns/bella/intermediate/pattern-8/practice-20-recommended.mp3
intermediate,8,20,idiomatic,Would it be possible for you to help me join a language exchange group?,sentence-patterns/bella/intermediate/pattern-8/practice-20-idiomatic.mp3
intermediate,8,20,simple,I want more speaking practice.,sentence-patterns/bella/intermediate/pattern-8/practice-20-simple.mp3
intermediate,8,20,natural,Would it be possible for you to help me join a language exchange group?,sentence-patterns/bella/intermediate/pattern-8/practice-20-natural.mp3
intermediate,9,1,target,I’m hoping that we can finish this project before Friday.,sentence-patterns/bella/intermediate/pattern-9/practice-1-target.mp3
intermediate,9,1,recommended,I’m hoping that we can finish this project before Friday.,sentence-patterns/bella/intermediate/pattern-9/practice-1-recommended.mp3
intermediate,9,1,idiomatic,I’m hoping that we can finish this project before Friday.,sentence-patterns/bella/intermediate/pattern-9/practice-1-idiomatic.mp3
intermediate,9,1,simple,I need more time for this project.,sentence-patterns/bella/intermediate/pattern-9/practice-1-simple.mp3
intermediate,9,1,natural,I’m hoping that we can finish this project before Friday.,sentence-patterns/bella/intermediate/pattern-9/practice-1-natural.mp3
intermediate,9,2,target,I’m hoping that I can improve my presentation before the meeting.,sentence-patterns/bella/intermediate/pattern-9/practice-2-target.mp3
intermediate,9,2,recommended,I’m hoping that I can improve my presentation before the meeting.,sentence-patterns/bella/intermediate/pattern-9/practice-2-recommended.mp3
intermediate,9,2,idiomatic,I’m hoping that I can improve my presentation before the meeting.,sentence-patterns/bella/intermediate/pattern-9/practice-2-idiomatic.mp3
intermediate,9,2,simple,I need feedback on my presentation.,sentence-patterns/bella/intermediate/pattern-9/practice-2-simple.mp3
intermediate,9,2,natural,I’m hoping that I can improve my presentation before the meeting.,sentence-patterns/bella/intermediate/pattern-9/practice-2-natural.mp3
intermediate,9,3,target,I’m hoping that I can move closer to my office this summer.,sentence-patterns/bella/intermediate/pattern-9/practice-3-target.mp3
intermediate,9,3,recommended,I’m hoping that I can move closer to my office this summer.,sentence-patterns/bella/intermediate/pattern-9/practice-3-recommended.mp3
intermediate,9,3,idiomatic,I’m hoping that I can move closer to my office this summer.,sentence-patterns/bella/intermediate/pattern-9/practice-3-idiomatic.mp3
intermediate,9,3,simple,I want an apartment near my office.,sentence-patterns/bella/intermediate/pattern-9/practice-3-simple.mp3
intermediate,9,3,natural,I’m hoping that I can move closer to my office this summer.,sentence-patterns/bella/intermediate/pattern-9/practice-3-natural.mp3
intermediate,9,4,target,I’m hoping that I can cook healthier meals at home.,sentence-patterns/bella/intermediate/pattern-9/practice-4-target.mp3
intermediate,9,4,recommended,I’m hoping that I can cook healthier meals at home.,sentence-patterns/bella/intermediate/pattern-9/practice-4-recommended.mp3
intermediate,9,4,idiomatic,I’m hoping that I can cook healthier meals at home.,sentence-patterns/bella/intermediate/pattern-9/practice-4-idiomatic.mp3
intermediate,9,4,simple,I want to cook healthy meals.,sentence-patterns/bella/intermediate/pattern-9/practice-4-simple.mp3
intermediate,9,4,natural,I’m hoping that I can cook healthier meals at home.,sentence-patterns/bella/intermediate/pattern-9/practice-4-natural.mp3
intermediate,9,5,target,I’m hoping that I can sleep earlier tonight.,sentence-patterns/bella/intermediate/pattern-9/practice-5-target.mp3
intermediate,9,5,recommended,I’m hoping that I can sleep earlier tonight.,sentence-patterns/bella/intermediate/pattern-9/practice-5-recommended.mp3
intermediate,9,5,idiomatic,I’m hoping that I can sleep earlier tonight.,sentence-patterns/bella/intermediate/pattern-9/practice-5-idiomatic.mp3
intermediate,9,5,simple,I need a good night’s sleep.,sentence-patterns/bella/intermediate/pattern-9/practice-5-simple.mp3
intermediate,9,5,natural,I’m hoping that I can sleep earlier tonight.,sentence-patterns/bella/intermediate/pattern-9/practice-5-natural.mp3
intermediate,9,6,target,I’m hoping that I can speak English more confidently.,sentence-patterns/bella/intermediate/pattern-9/practice-6-target.mp3
intermediate,9,6,recommended,I’m hoping that I can speak English more confidently.,sentence-patterns/bella/intermediate/pattern-9/practice-6-recommended.mp3
intermediate,9,6,idiomatic,I’m hoping that I can speak English more confidently.,sentence-patterns/bella/intermediate/pattern-9/practice-6-idiomatic.mp3
intermediate,9,6,simple,I want to speak English better.,sentence-patterns/bella/intermediate/pattern-9/practice-6-simple.mp3
intermediate,9,6,natural,I’m hoping that I can speak English more confidently.,sentence-patterns/bella/intermediate/pattern-9/practice-6-natural.mp3
intermediate,9,7,target,I’m hoping that I can spend more quality time with my parents.,sentence-patterns/bella/intermediate/pattern-9/practice-7-target.mp3
intermediate,9,7,recommended,I’m hoping that I can spend more quality time with my parents.,sentence-patterns/bella/intermediate/pattern-9/practice-7-recommended.mp3
intermediate,9,7,idiomatic,I’m hoping that I can spend more quality time with my parents.,sentence-patterns/bella/intermediate/pattern-9/practice-7-idiomatic.mp3
