levelId,patternId,practiceId,variant,????,?????
advanced,21,12,recommended,"I am inclined to believe that I can make a clear plan for my future career, notwithstanding choosing a career path.",sentence-patterns/bella/advanced/pattern-21/practice-12-recommended.mp3
advanced,21,12,idiomatic,"I am inclined to believe that I can make a clear plan for my future career, notwithstanding choosing a career path.",sentence-patterns/bella/advanced/pattern-21/practice-12-idiomatic.mp3
advanced,21,12,simple,I need a clear career plan.,sentence-patterns/bella/advanced/pattern-21/practice-12-simple.mp3
advanced,21,12,natural,"I am inclined to believe that I can make a clear plan for my future career, notwithstanding choosing a career path.",sentence-patterns/bella/advanced/pattern-21/practice-12-natural.mp3
advanced,21,13,target,"I am inclined to believe that we can solve this customer issue quickly, notwithstanding an unhappy customer on the phone.",sentence-patterns/bella/advanced/pattern-21/practice-13-target.mp3
advanced,21,13,recommended,"I am inclined to believe that we can solve this customer issue quickly, notwithstanding an unhappy customer on the phone.",sentence-patterns/bella/advanced/pattern-21/practice-13-recommended.mp3
advanced,21,13,idiomatic,"I am inclined to believe that we can solve this customer issue quickly, notwithstanding an unhappy customer on the phone.",sentence-patterns/bella/advanced/pattern-21/practice-13-idiomatic.mp3
advanced,21,13,simple,We need to help the customer quickly.,sentence-patterns/bella/advanced/pattern-21/practice-13-simple.mp3
advanced,21,13,natural,"I am inclined to believe that we can solve this customer issue quickly, notwithstanding an unhappy customer on the phone.",sentence-patterns/bella/advanced/pattern-21/practice-13-natural.mp3
advanced,21,14,target,"I am inclined to believe that I can make a doctor’s appointment this week, notwithstanding waiting too long to see a doctor.",sentence-patterns/bella/advanced/pattern-21/practice-14-target.mp3
advanced,21,14,recommended,"I am inclined to believe that I can make a doctor’s appointment this week, notwithstanding waiting too long to see a doctor.",sentence-patterns/bella/advanced/pattern-21/practice-14-recommended.mp3
advanced,21,14,idiomatic,"I am inclined to believe that I can make a doctor’s appointment this week, notwithstanding waiting too long to see a doctor.",sentence-patterns/bella/advanced/pattern-21/practice-14-idiomatic.mp3
advanced,21,14,simple,I need a doctor’s appointment.,sentence-patterns/bella/advanced/pattern-21/practice-14-simple.mp3
advanced,21,14,natural,"I am inclined to believe that I can make a doctor’s appointment this week, notwithstanding waiting too long to see a doctor.",sentence-patterns/bella/advanced/pattern-21/practice-14-natural.mp3
advanced,21,15,target,"I am inclined to believe that we can plan a trip to Europe next summer, notwithstanding planning a long trip on a tight budget.",sentence-patterns/bella/advanced/pattern-21/practice-15-target.mp3
advanced,21,15,recommended,"I am inclined to believe that we can plan a trip to Europe next summer, notwithstanding planning a long trip on a tight budget.",sentence-patterns/bella/advanced/pattern-21/practice-15-recommended.mp3
advanced,21,15,idiomatic,"I am inclined to believe that we can plan a trip to Europe next summer, notwithstanding planning a long trip on a tight budget.",sentence-patterns/bella/advanced/pattern-21/practice-15-idiomatic.mp3
advanced,21,15,simple,I want to travel to Europe next summer.,sentence-patterns/bella/advanced/pattern-21/practice-15-simple.mp3
advanced,21,15,natural,"I am inclined to believe that we can plan a trip to Europe next summer, notwithstanding planning a long trip on a tight budget.",sentence-patterns/bella/advanced/pattern-21/practice-15-natural.mp3
advanced,21,16,target,"I am inclined to believe that I can talk to my neighbor about the noise calmly, notwithstanding a noisy neighbor upstairs.",sentence-patterns/bella/advanced/pattern-21/practice-16-target.mp3
advanced,21,16,recommended,"I am inclined to believe that I can talk to my neighbor about the noise calmly, notwithstanding a noisy neighbor upstairs.",sentence-patterns/bella/advanced/pattern-21/practice-16-recommended.mp3
advanced,21,16,idiomatic,"I am inclined to believe that I can talk to my neighbor about the noise calmly, notwithstanding a noisy neighbor upstairs.",sentence-patterns/bella/advanced/pattern-21/practice-16-idiomatic.mp3
advanced,21,16,simple,I need to talk to my neighbor.,sentence-patterns/bella/advanced/pattern-21/practice-16-simple.mp3
advanced,21,16,natural,"I am inclined to believe that I can talk to my neighbor about the noise calmly, notwithstanding a noisy neighbor upstairs.",sentence-patterns/bella/advanced/pattern-21/practice-16-natural.mp3
advanced,21,17,target,"I am inclined to believe that we can resolve the conflict with my teammate, notwithstanding a conflict with a teammate.",sentence-patterns/bella/advanced/pattern-21/practice-17-target.mp3
advanced,21,17,recommended,"I am inclined to believe that we can resolve the conflict with my teammate, notwithstanding a conflict with a teammate.",sentence-patterns/bella/advanced/pattern-21/practice-17-recommended.mp3
advanced,21,17,idiomatic,"I am inclined to believe that we can resolve the conflict with my teammate, notwithstanding a conflict with a teammate.",sentence-patterns/bella/advanced/pattern-21/practice-17-idiomatic.mp3
advanced,21,17,simple,We need to solve the team conflict.,sentence-patterns/bella/advanced/pattern-21/practice-17-simple.mp3
advanced,21,17,natural,"I am inclined to believe that we can resolve the conflict with my teammate, notwithstanding a conflict with a teammate.",sentence-patterns/bella/advanced/pattern-21/practice-17-natural.mp3
advanced,21,18,target,"I am inclined to believe that I can build a calmer morning routine, notwithstanding a rushed morning before work.",sentence-patterns/bella/advanced/pattern-21/practice-18-target.mp3
advanced,21,18,recommended,"I am inclined to believe that I can build a calmer morning routine, notwithstanding a rushed morning before work.",sentence-patterns/bella/advanced/pattern-21/practice-18-recommended.mp3
advanced,21,18,idiomatic,"I am inclined to believe that I can build a calmer morning routine, notwithstanding a rushed morning before work.",sentence-patterns/bella/advanced/pattern-21/practice-18-idiomatic.mp3
advanced,21,18,simple,I want a calmer morning.,sentence-patterns/bella/advanced/pattern-21/practice-18-simple.mp3
advanced,21,18,natural,"I am inclined to believe that I can build a calmer morning routine, notwithstanding a rushed morning before work.",sentence-patterns/bella/advanced/pattern-21/practice-18-natural.mp3
advanced,21,19,target,"I am inclined to believe that I can save money for an emergency fund, notwithstanding an unexpected expense.",sentence-patterns/bella/advanced/pattern-21/practice-19-target.mp3
advanced,21,19,recommended,"I am inclined to believe that I can save money for an emergency fund, notwithstanding an unexpected expense.",sentence-patterns/bella/advanced/pattern-21/practice-19-recommended.mp3
advanced,21,19,idiomatic,"I am inclined to believe that I can save money for an emergency fund, notwithstanding an unexpected expense.",sentence-patterns/bella/advanced/pattern-21/practice-19-idiomatic.mp3
advanced,21,19,simple,I need an emergency fund.,sentence-patterns/bella/advanced/pattern-21/practice-19-simple.mp3
advanced,21,19,natural,"I am inclined to believe that I can save money for an emergency fund, notwithstanding an unexpected expense.",sentence-patterns/bella/advanced/pattern-21/practice-19-natural.mp3
advanced,21,20,target,"I am inclined to believe that I can join a language exchange group, notwithstanding speaking with native speakers for the first time.",sentence-patterns/bella/advanced/pattern-21/practice-20-target.mp3
advanced,21,20,recommended,"I am inclined to believe that I can join a language exchange group, notwithstanding speaking with native speakers for the first time.",sentence-patterns/bella/advanced/pattern-21/practice-20-recommended.mp3
advanced,21,20,idiomatic,"I am inclined to believe that I can join a language exchange group, notwithstanding speaking with native speakers for the first time.",sentence-patterns/bella/advanced/pattern-21/practice-20-idiomatic.mp3
advanced,21,20,simple,I want more speaking practice.,sentence-patterns/bella/advanced/pattern-21/practice-20-simple.mp3
advanced,21,20,natural,"I am inclined to believe that I can join a language exchange group, notwithstanding speaking with native speakers for the first time.",sentence-patterns/bella/advanced/pattern-21/practice-20-natural.mp3
advanced,22,1,target,"Rarely, if ever, has a situation where we can finish this project before Friday been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-1-target.mp3
advanced,22,1,recommended,"Rarely, if ever, has a situation where we can finish this project before Friday been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-1-recommended.mp3
advanced,22,1,idiomatic,"Rarely, if ever, has a situation where we can finish this project before Friday been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-1-idiomatic.mp3
advanced,22,1,simple,I need more time for this project.,sentence-patterns/bella/advanced/pattern-22/practice-1-simple.mp3
advanced,22,1,natural,"Rarely, if ever, has a situation where we can finish this project before Friday been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-1-natural.mp3
advanced,22,2,target,"Rarely, if ever, has a situation where I can improve my presentation before the meeting been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-2-target.mp3
advanced,22,2,recommended,"Rarely, if ever, has a situation where I can improve my presentation before the meeting been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-2-recommended.mp3
advanced,22,2,idiomatic,"Rarely, if ever, has a situation where I can improve my presentation before the meeting been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-2-idiomatic.mp3
advanced,22,2,simple,I need feedback on my presentation.,sentence-patterns/bella/advanced/pattern-22/practice-2-simple.mp3
advanced,22,2,natural,"Rarely, if ever, has a situation where I can improve my presentation before the meeting been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-2-natural.mp3
advanced,22,3,target,"Rarely, if ever, has a situation where I can move closer to my office this summer been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-3-target.mp3
advanced,22,3,recommended,"Rarely, if ever, has a situation where I can move closer to my office this summer been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-3-recommended.mp3
advanced,22,3,idiomatic,"Rarely, if ever, has a situation where I can move closer to my office this summer been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-3-idiomatic.mp3
advanced,22,3,simple,I want an apartment near my office.,sentence-patterns/bella/advanced/pattern-22/practice-3-simple.mp3
advanced,22,3,natural,"Rarely, if ever, has a situation where I can move closer to my office this summer been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-3-natural.mp3
advanced,22,4,target,"Rarely, if ever, has a situation where I can cook healthier meals at home been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-4-target.mp3
advanced,22,4,recommended,"Rarely, if ever, has a situation where I can cook healthier meals at home been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-4-recommended.mp3
advanced,22,4,idiomatic,"Rarely, if ever, has a situation where I can cook healthier meals at home been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-4-idiomatic.mp3
advanced,22,4,simple,I want to cook healthy meals.,sentence-patterns/bella/advanced/pattern-22/practice-4-simple.mp3
advanced,22,4,natural,"Rarely, if ever, has a situation where I can cook healthier meals at home been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-4-natural.mp3
advanced,22,5,target,"Rarely, if ever, has a situation where I can sleep earlier tonight been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-5-target.mp3
advanced,22,5,recommended,"Rarely, if ever, has a situation where I can sleep earlier tonight been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-5-recommended.mp3
advanced,22,5,idiomatic,"Rarely, if ever, has a situation where I can sleep earlier tonight been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-5-idiomatic.mp3
advanced,22,5,simple,I need a good night’s sleep.,sentence-patterns/bella/advanced/pattern-22/practice-5-simple.mp3
advanced,22,5,natural,"Rarely, if ever, has a situation where I can sleep earlier tonight been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-5-natural.mp3
advanced,22,6,target,"Rarely, if ever, has a situation where I can speak English more confidently been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-6-target.mp3
advanced,22,6,recommended,"Rarely, if ever, has a situation where I can speak English more confidently been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-6-recommended.mp3
advanced,22,6,idiomatic,"Rarely, if ever, has a situation where I can speak English more confidently been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-6-idiomatic.mp3
advanced,22,6,simple,I want to speak English better.,sentence-patterns/bella/advanced/pattern-22/practice-6-simple.mp3
advanced,22,6,natural,"Rarely, if ever, has a situation where I can speak English more confidently been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-6-natural.mp3
advanced,22,7,target,"Rarely, if ever, has a situation where I can spend more quality time with my parents been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-7-target.mp3
advanced,22,7,recommended,"Rarely, if ever, has a situation where I can spend more quality time with my parents been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-7-recommended.mp3
advanced,22,7,idiomatic,"Rarely, if ever, has a situation where I can spend more quality time with my parents been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-7-idiomatic.mp3
advanced,22,7,simple,I want more time with my parents.,sentence-patterns/bella/advanced/pattern-22/practice-7-simple.mp3
advanced,22,7,natural,"Rarely, if ever, has a situation where I can spend more quality time with my parents been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-7-natural.mp3
advanced,22,8,target,"Rarely, if ever, has a situation where I can manage my savings more wisely been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-8-target.mp3
advanced,22,8,recommended,"Rarely, if ever, has a situation where I can manage my savings more wisely been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-8-recommended.mp3
advanced,22,8,idiomatic,"Rarely, if ever, has a situation where I can manage my savings more wisely been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-8-idiomatic.mp3
advanced,22,8,simple,I need financial advice.,sentence-patterns/bella/advanced/pattern-22/practice-8-simple.mp3
advanced,22,8,natural,"Rarely, if ever, has a situation where I can manage my savings more wisely been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-8-natural.mp3
advanced,22,9,target,"Rarely, if ever, has a situation where I can buy a reliable car this year been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-9-target.mp3
advanced,22,9,recommended,"Rarely, if ever, has a situation where I can buy a reliable car this year been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-9-recommended.mp3
advanced,22,9,idiomatic,"Rarely, if ever, has a situation where I can buy a reliable car this year been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-9-idiomatic.mp3
advanced,22,9,simple,I need a reliable car.,sentence-patterns/bella/advanced/pattern-22/practice-9-simple.mp3
advanced,22,9,natural,"Rarely, if ever, has a situation where I can buy a reliable car this year been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-9-natural.mp3
advanced,22,10,target,"Rarely, if ever, has a situation where I can take a short break from social media been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-10-target.mp3
advanced,22,10,recommended,"Rarely, if ever, has a situation where I can take a short break from social media been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-10-recommended.mp3
advanced,22,10,idiomatic,"Rarely, if ever, has a situation where I can take a short break from social media been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-10-idiomatic.mp3
advanced,22,10,simple,I need a break from social media.,sentence-patterns/bella/advanced/pattern-22/practice-10-simple.mp3
advanced,22,10,natural,"Rarely, if ever, has a situation where I can take a short break from social media been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-10-natural.mp3
advanced,22,11,target,"Rarely, if ever, has a situation where I can be with someone who supports my dreams been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-11-target.mp3
advanced,22,11,recommended,"Rarely, if ever, has a situation where I can be with someone who supports my dreams been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-11-recommended.mp3
advanced,22,11,idiomatic,"Rarely, if ever, has a situation where I can be with someone who supports my dreams been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-11-idiomatic.mp3
advanced,22,11,simple,I want a supportive partner.,sentence-patterns/bella/advanced/pattern-22/practice-11-simple.mp3
advanced,22,11,natural,"Rarely, if ever, has a situation where I can be with someone who supports my dreams been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-11-natural.mp3
advanced,22,12,target,"Rarely, if ever, has a situation where I can make a clear plan for my future career been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-12-target.mp3
advanced,22,12,recommended,"Rarely, if ever, has a situation where I can make a clear plan for my future career been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-12-recommended.mp3
advanced,22,12,idiomatic,"Rarely, if ever, has a situation where I can make a clear plan for my future career been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-12-idiomatic.mp3
advanced,22,12,simple,I need a clear career plan.,sentence-patterns/bella/advanced/pattern-22/practice-12-simple.mp3
advanced,22,12,natural,"Rarely, if ever, has a situation where I can make a clear plan for my future career been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-12-natural.mp3
advanced,22,13,target,"Rarely, if ever, has a situation where we can solve this customer issue quickly been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-13-target.mp3
advanced,22,13,recommended,"Rarely, if ever, has a situation where we can solve this customer issue quickly been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-13-recommended.mp3
advanced,22,13,idiomatic,"Rarely, if ever, has a situation where we can solve this customer issue quickly been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-13-idiomatic.mp3
advanced,22,13,simple,We need to help the customer quickly.,sentence-patterns/bella/advanced/pattern-22/practice-13-simple.mp3
advanced,22,13,natural,"Rarely, if ever, has a situation where we can solve this customer issue quickly been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-13-natural.mp3
advanced,22,14,target,"Rarely, if ever, has a situation where I can make a doctor’s appointment this week been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-14-target.mp3
advanced,22,14,recommended,"Rarely, if ever, has a situation where I can make a doctor’s appointment this week been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-14-recommended.mp3
advanced,22,14,idiomatic,"Rarely, if ever, has a situation where I can make a doctor’s appointment this week been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-14-idiomatic.mp3
advanced,22,14,simple,I need a doctor’s appointment.,sentence-patterns/bella/advanced/pattern-22/practice-14-simple.mp3
advanced,22,14,natural,"Rarely, if ever, has a situation where I can make a doctor’s appointment this week been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-14-natural.mp3
advanced,22,15,target,"Rarely, if ever, has a situation where we can plan a trip to Europe next summer been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-15-target.mp3
advanced,22,15,recommended,"Rarely, if ever, has a situation where we can plan a trip to Europe next summer been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-15-recommended.mp3
advanced,22,15,idiomatic,"Rarely, if ever, has a situation where we can plan a trip to Europe next summer been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-15-idiomatic.mp3
advanced,22,15,simple,I want to travel to Europe next summer.,sentence-patterns/bella/advanced/pattern-22/practice-15-simple.mp3
advanced,22,15,natural,"Rarely, if ever, has a situation where we can plan a trip to Europe next summer been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-15-natural.mp3
advanced,22,16,target,"Rarely, if ever, has a situation where I can talk to my neighbor about the noise calmly been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-16-target.mp3
advanced,22,16,recommended,"Rarely, if ever, has a situation where I can talk to my neighbor about the noise calmly been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-16-recommended.mp3
advanced,22,16,idiomatic,"Rarely, if ever, has a situation where I can talk to my neighbor about the noise calmly been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-16-idiomatic.mp3
advanced,22,16,simple,I need to talk to my neighbor.,sentence-patterns/bella/advanced/pattern-22/practice-16-simple.mp3
advanced,22,16,natural,"Rarely, if ever, has a situation where I can talk to my neighbor about the noise calmly been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-16-natural.mp3
advanced,22,17,target,"Rarely, if ever, has a situation where we can resolve the conflict with my teammate been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-17-target.mp3
advanced,22,17,recommended,"Rarely, if ever, has a situation where we can resolve the conflict with my teammate been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-17-recommended.mp3
advanced,22,17,idiomatic,"Rarely, if ever, has a situation where we can resolve the conflict with my teammate been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-17-idiomatic.mp3
advanced,22,17,simple,We need to solve the team conflict.,sentence-patterns/bella/advanced/pattern-22/practice-17-simple.mp3
advanced,22,17,natural,"Rarely, if ever, has a situation where we can resolve the conflict with my teammate been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-17-natural.mp3
advanced,22,18,target,"Rarely, if ever, has a situation where I can build a calmer morning routine been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-18-target.mp3
advanced,22,18,recommended,"Rarely, if ever, has a situation where I can build a calmer morning routine been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-18-recommended.mp3
advanced,22,18,idiomatic,"Rarely, if ever, has a situation where I can build a calmer morning routine been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-18-idiomatic.mp3
advanced,22,18,simple,I want a calmer morning.,sentence-patterns/bella/advanced/pattern-22/practice-18-simple.mp3
advanced,22,18,natural,"Rarely, if ever, has a situation where I can build a calmer morning routine been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-18-natural.mp3
advanced,22,19,target,"Rarely, if ever, has a situation where I can save money for an emergency fund been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-19-target.mp3
advanced,22,19,recommended,"Rarely, if ever, has a situation where I can save money for an emergency fund been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-19-recommended.mp3
advanced,22,19,idiomatic,"Rarely, if ever, has a situation where I can save money for an emergency fund been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-19-idiomatic.mp3
advanced,22,19,simple,I need an emergency fund.,sentence-patterns/bella/advanced/pattern-22/practice-19-simple.mp3
advanced,22,19,natural,"Rarely, if ever, has a situation where I can save money for an emergency fund been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-19-natural.mp3
advanced,22,20,target,"Rarely, if ever, has a situation where I can join a language exchange group been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-20-target.mp3
advanced,22,20,recommended,"Rarely, if ever, has a situation where I can join a language exchange group been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-20-recommended.mp3
advanced,22,20,idiomatic,"Rarely, if ever, has a situation where I can join a language exchange group been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-20-idiomatic.mp3
advanced,22,20,simple,I want more speaking practice.,sentence-patterns/bella/advanced/pattern-22/practice-20-simple.mp3
advanced,22,20,natural,"Rarely, if ever, has a situation where I can join a language exchange group been discussed seriously.",sentence-patterns/bella/advanced/pattern-22/practice-20-natural.mp3
advanced,23,1,target,To assert that we can finish this project before Friday would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-1-target.mp3
advanced,23,1,recommended,To assert that we can finish this project before Friday would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-1-recommended.mp3
advanced,23,1,idiomatic,To assert that we can finish this project before Friday would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-1-idiomatic.mp3
advanced,23,1,simple,I need more time for this project.,sentence-patterns/bella/advanced/pattern-23/practice-1-simple.mp3
advanced,23,1,natural,To assert that we can finish this project before Friday would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-1-natural.mp3
advanced,23,2,target,To assert that I can improve my presentation before the meeting would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-2-target.mp3
advanced,23,2,recommended,To assert that I can improve my presentation before the meeting would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-2-recommended.mp3
advanced,23,2,idiomatic,To assert that I can improve my presentation before the meeting would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-2-idiomatic.mp3
advanced,23,2,simple,I need feedback on my presentation.,sentence-patterns/bella/advanced/pattern-23/practice-2-simple.mp3
advanced,23,2,natural,To assert that I can improve my presentation before the meeting would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-2-natural.mp3
advanced,23,3,target,To assert that I can move closer to my office this summer would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-3-target.mp3
advanced,23,3,recommended,To assert that I can move closer to my office this summer would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-3-recommended.mp3
advanced,23,3,idiomatic,To assert that I can move closer to my office this summer would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-3-idiomatic.mp3
advanced,23,3,simple,I want an apartment near my office.,sentence-patterns/bella/advanced/pattern-23/practice-3-simple.mp3
advanced,23,3,natural,To assert that I can move closer to my office this summer would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-3-natural.mp3
advanced,23,4,target,To assert that I can cook healthier meals at home would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-4-target.mp3
advanced,23,4,recommended,To assert that I can cook healthier meals at home would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-4-recommended.mp3
advanced,23,4,idiomatic,To assert that I can cook healthier meals at home would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-4-idiomatic.mp3
advanced,23,4,simple,I want to cook healthy meals.,sentence-patterns/bella/advanced/pattern-23/practice-4-simple.mp3
advanced,23,4,natural,To assert that I can cook healthier meals at home would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-4-natural.mp3
advanced,23,5,target,To assert that I can sleep earlier tonight would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-5-target.mp3
advanced,23,5,recommended,To assert that I can sleep earlier tonight would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-5-recommended.mp3
advanced,23,5,idiomatic,To assert that I can sleep earlier tonight would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-5-idiomatic.mp3
advanced,23,5,simple,I need a good night’s sleep.,sentence-patterns/bella/advanced/pattern-23/practice-5-simple.mp3
advanced,23,5,natural,To assert that I can sleep earlier tonight would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-5-natural.mp3
advanced,23,6,target,To assert that I can speak English more confidently would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-6-target.mp3
advanced,23,6,recommended,To assert that I can speak English more confidently would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-6-recommended.mp3
advanced,23,6,idiomatic,To assert that I can speak English more confidently would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-6-idiomatic.mp3
advanced,23,6,simple,I want to speak English better.,sentence-patterns/bella/advanced/pattern-23/practice-6-simple.mp3
advanced,23,6,natural,To assert that I can speak English more confidently would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-6-natural.mp3
advanced,23,7,target,To assert that I can spend more quality time with my parents would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-7-target.mp3
advanced,23,7,recommended,To assert that I can spend more quality time with my parents would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-7-recommended.mp3
advanced,23,7,idiomatic,To assert that I can spend more quality time with my parents would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-7-idiomatic.mp3
advanced,23,7,simple,I want more time with my parents.,sentence-patterns/bella/advanced/pattern-23/practice-7-simple.mp3
advanced,23,7,natural,To assert that I can spend more quality time with my parents would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-7-natural.mp3
advanced,23,8,target,To assert that I can manage my savings more wisely would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-8-target.mp3
advanced,23,8,recommended,To assert that I can manage my savings more wisely would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-8-recommended.mp3
advanced,23,8,idiomatic,To assert that I can manage my savings more wisely would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-8-idiomatic.mp3
advanced,23,8,simple,I need financial advice.,sentence-patterns/bella/advanced/pattern-23/practice-8-simple.mp3
advanced,23,8,natural,To assert that I can manage my savings more wisely would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-8-natural.mp3
advanced,23,9,target,To assert that I can buy a reliable car this year would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-9-target.mp3
advanced,23,9,recommended,To assert that I can buy a reliable car this year would be an understatement.,sentence-patterns/bella/advanced/pattern-23/practice-9-recommended.mp3
