levelId,patternId,practiceId,variant,????,?????
basic,32,1,idiomatic,I need a little more breathing room on this project.,sentence-patterns/bella/basic/pattern-32/practice-1-idiomatic.mp3
basic,32,1,simple,I need more time for this project.,sentence-patterns/bella/basic/pattern-32/practice-1-simple.mp3
basic,32,1,natural,I feel nervous when my deadline gets close.,sentence-patterns/bella/basic/pattern-32/practice-1-natural.mp3
basic,32,2,target,I feel anxious when people ask questions after my presentation.,sentence-patterns/bella/basic/pattern-32/practice-2-target.mp3
basic,32,2,recommended,I feel anxious when people ask questions after my presentation.,sentence-patterns/bella/basic/pattern-32/practice-2-recommended.mp3
basic,32,2,idiomatic,I could really use some honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-32/practice-2-idiomatic.mp3
basic,32,2,simple,I need feedback on my presentation.,sentence-patterns/bella/basic/pattern-32/practice-2-simple.mp3
basic,32,2,natural,I feel anxious when people ask questions after my presentation.,sentence-patterns/bella/basic/pattern-32/practice-2-natural.mp3
basic,32,3,target,I feel frustrated when traffic is heavy in the morning.,sentence-patterns/bella/basic/pattern-32/practice-3-target.mp3
basic,32,3,recommended,I feel frustrated when traffic is heavy in the morning.,sentence-patterns/bella/basic/pattern-32/practice-3-recommended.mp3
basic,32,3,idiomatic,I am trying to find a place closer to work.,sentence-patterns/bella/basic/pattern-32/practice-3-idiomatic.mp3
basic,32,3,simple,I want an apartment near my office.,sentence-patterns/bella/basic/pattern-32/practice-3-simple.mp3
basic,32,3,natural,I feel frustrated when traffic is heavy in the morning.,sentence-patterns/bella/basic/pattern-32/practice-3-natural.mp3
basic,32,4,target,I feel motivated when I have time after work.,sentence-patterns/bella/basic/pattern-32/practice-4-target.mp3
basic,32,4,recommended,I feel motivated when I have time after work.,sentence-patterns/bella/basic/pattern-32/practice-4-recommended.mp3
basic,32,4,idiomatic,I want to get better at making healthy food at home.,sentence-patterns/bella/basic/pattern-32/practice-4-idiomatic.mp3
basic,32,4,simple,I want to cook healthy meals.,sentence-patterns/bella/basic/pattern-32/practice-4-simple.mp3
basic,32,4,natural,I feel motivated when I have time after work.,sentence-patterns/bella/basic/pattern-32/practice-4-natural.mp3
basic,32,5,target,I feel exhausted when I stay up too late.,sentence-patterns/bella/basic/pattern-32/practice-5-target.mp3
basic,32,5,recommended,I feel exhausted when I stay up too late.,sentence-patterns/bella/basic/pattern-32/practice-5-recommended.mp3
basic,32,5,idiomatic,I really need a solid night of sleep.,sentence-patterns/bella/basic/pattern-32/practice-5-idiomatic.mp3
basic,32,5,simple,I need a good night’s sleep.,sentence-patterns/bella/basic/pattern-32/practice-5-simple.mp3
basic,32,5,natural,I feel exhausted when I stay up too late.,sentence-patterns/bella/basic/pattern-32/practice-5-natural.mp3
basic,32,6,target,I feel hopeful when someone asks me a question in English.,sentence-patterns/bella/basic/pattern-32/practice-6-target.mp3
basic,32,6,recommended,I feel hopeful when someone asks me a question in English.,sentence-patterns/bella/basic/pattern-32/practice-6-recommended.mp3
basic,32,6,idiomatic,I want to get more comfortable speaking English.,sentence-patterns/bella/basic/pattern-32/practice-6-idiomatic.mp3
basic,32,6,simple,I want to speak English better.,sentence-patterns/bella/basic/pattern-32/practice-6-simple.mp3
basic,32,6,natural,I feel hopeful when someone asks me a question in English.,sentence-patterns/bella/basic/pattern-32/practice-6-natural.mp3
basic,32,7,target,I feel grateful when my parents need help.,sentence-patterns/bella/basic/pattern-32/practice-7-target.mp3
basic,32,7,recommended,I feel grateful when my parents need help.,sentence-patterns/bella/basic/pattern-32/practice-7-recommended.mp3
basic,32,7,idiomatic,I want to make more real time for my family.,sentence-patterns/bella/basic/pattern-32/practice-7-idiomatic.mp3
basic,32,7,simple,I want more time with my parents.,sentence-patterns/bella/basic/pattern-32/practice-7-simple.mp3
basic,32,7,natural,I feel grateful when my parents need help.,sentence-patterns/bella/basic/pattern-32/practice-7-natural.mp3
basic,32,8,target,I feel careful when I have to make a money decision.,sentence-patterns/bella/basic/pattern-32/practice-8-target.mp3
basic,32,8,recommended,I feel careful when I have to make a money decision.,sentence-patterns/bella/basic/pattern-32/practice-8-recommended.mp3
basic,32,8,idiomatic,I need some guidance on how to handle my savings.,sentence-patterns/bella/basic/pattern-32/practice-8-idiomatic.mp3
basic,32,8,simple,I need financial advice.,sentence-patterns/bella/basic/pattern-32/practice-8-simple.mp3
basic,32,8,natural,I feel careful when I have to make a money decision.,sentence-patterns/bella/basic/pattern-32/practice-8-natural.mp3
basic,32,9,target,I feel worried when my car makes a strange noise.,sentence-patterns/bella/basic/pattern-32/practice-9-target.mp3
basic,32,9,recommended,I feel worried when my car makes a strange noise.,sentence-patterns/bella/basic/pattern-32/practice-9-recommended.mp3
basic,32,9,idiomatic,I need a car I can actually count on.,sentence-patterns/bella/basic/pattern-32/practice-9-idiomatic.mp3
basic,32,9,simple,I need a reliable car.,sentence-patterns/bella/basic/pattern-32/practice-9-simple.mp3
basic,32,9,natural,I feel worried when my car makes a strange noise.,sentence-patterns/bella/basic/pattern-32/practice-9-natural.mp3
basic,32,10,target,I feel overwhelmed when I scroll for too long.,sentence-patterns/bella/basic/pattern-32/practice-10-target.mp3
basic,32,10,recommended,I feel overwhelmed when I scroll for too long.,sentence-patterns/bella/basic/pattern-32/practice-10-recommended.mp3
basic,32,10,idiomatic,I need to step away from social media for a bit.,sentence-patterns/bella/basic/pattern-32/practice-10-idiomatic.mp3
basic,32,10,simple,I need a break from social media.,sentence-patterns/bella/basic/pattern-32/practice-10-simple.mp3
basic,32,10,natural,I feel overwhelmed when I scroll for too long.,sentence-patterns/bella/basic/pattern-32/practice-10-natural.mp3
basic,32,11,target,I feel hopeful when I talk about my dreams.,sentence-patterns/bella/basic/pattern-32/practice-11-target.mp3
basic,32,11,recommended,I feel hopeful when I talk about my dreams.,sentence-patterns/bella/basic/pattern-32/practice-11-recommended.mp3
basic,32,11,idiomatic,I want someone who is truly on my side.,sentence-patterns/bella/basic/pattern-32/practice-11-idiomatic.mp3
basic,32,11,simple,I want a supportive partner.,sentence-patterns/bella/basic/pattern-32/practice-11-simple.mp3
basic,32,11,natural,I feel hopeful when I talk about my dreams.,sentence-patterns/bella/basic/pattern-32/practice-11-natural.mp3
basic,32,12,target,I feel uncertain when I think about my future.,sentence-patterns/bella/basic/pattern-32/practice-12-target.mp3
basic,32,12,recommended,I feel uncertain when I think about my future.,sentence-patterns/bella/basic/pattern-32/practice-12-recommended.mp3
basic,32,12,idiomatic,I need a clearer roadmap for my career.,sentence-patterns/bella/basic/pattern-32/practice-12-idiomatic.mp3
basic,32,12,simple,I need a clear career plan.,sentence-patterns/bella/basic/pattern-32/practice-12-simple.mp3
basic,32,12,natural,I feel uncertain when I think about my future.,sentence-patterns/bella/basic/pattern-32/practice-12-natural.mp3
basic,32,13,target,I feel responsible when a customer sounds upset.,sentence-patterns/bella/basic/pattern-32/practice-13-target.mp3
basic,32,13,recommended,I feel responsible when a customer sounds upset.,sentence-patterns/bella/basic/pattern-32/practice-13-recommended.mp3
basic,32,13,idiomatic,We need to get this customer issue sorted out quickly.,sentence-patterns/bella/basic/pattern-32/practice-13-idiomatic.mp3
basic,32,13,simple,We need to help the customer quickly.,sentence-patterns/bella/basic/pattern-32/practice-13-simple.mp3
basic,32,13,natural,I feel responsible when a customer sounds upset.,sentence-patterns/bella/basic/pattern-32/practice-13-natural.mp3
basic,32,14,target,I feel concerned when my symptoms last for several days.,sentence-patterns/bella/basic/pattern-32/practice-14-target.mp3
basic,32,14,recommended,I feel concerned when my symptoms last for several days.,sentence-patterns/bella/basic/pattern-32/practice-14-recommended.mp3
basic,32,14,idiomatic,I should get this checked by a doctor this week.,sentence-patterns/bella/basic/pattern-32/practice-14-idiomatic.mp3
basic,32,14,simple,I need a doctor’s appointment.,sentence-patterns/bella/basic/pattern-32/practice-14-simple.mp3
basic,32,14,natural,I feel concerned when my symptoms last for several days.,sentence-patterns/bella/basic/pattern-32/practice-14-natural.mp3
basic,32,15,target,I feel excited when I think about next summer.,sentence-patterns/bella/basic/pattern-32/practice-15-target.mp3
basic,32,15,recommended,I feel excited when I think about next summer.,sentence-patterns/bella/basic/pattern-32/practice-15-recommended.mp3
basic,32,15,idiomatic,I’d love to plan a Europe trip for next summer.,sentence-patterns/bella/basic/pattern-32/practice-15-idiomatic.mp3
basic,32,15,simple,I want to travel to Europe next summer.,sentence-patterns/bella/basic/pattern-32/practice-15-simple.mp3
basic,32,15,natural,I feel excited when I think about next summer.,sentence-patterns/bella/basic/pattern-32/practice-15-natural.mp3
basic,32,16,target,I feel annoyed when the noise continues after midnight.,sentence-patterns/bella/basic/pattern-32/practice-16-target.mp3
basic,32,16,recommended,I feel annoyed when the noise continues after midnight.,sentence-patterns/bella/basic/pattern-32/practice-16-recommended.mp3
basic,32,16,idiomatic,I need to have a calm word with my neighbor about the noise.,sentence-patterns/bella/basic/pattern-32/practice-16-idiomatic.mp3
basic,32,16,simple,I need to talk to my neighbor.,sentence-patterns/bella/basic/pattern-32/practice-16-simple.mp3
basic,32,16,natural,I feel annoyed when the noise continues after midnight.,sentence-patterns/bella/basic/pattern-32/practice-16-natural.mp3
basic,32,17,target,I feel uncomfortable when my teammate disagrees with me.,sentence-patterns/bella/basic/pattern-32/practice-17-target.mp3
basic,32,17,recommended,I feel uncomfortable when my teammate disagrees with me.,sentence-patterns/bella/basic/pattern-32/practice-17-recommended.mp3
basic,32,17,idiomatic,We need to clear the air with my teammate.,sentence-patterns/bella/basic/pattern-32/practice-17-idiomatic.mp3
basic,32,17,simple,We need to solve the team conflict.,sentence-patterns/bella/basic/pattern-32/practice-17-simple.mp3
basic,32,17,natural,I feel uncomfortable when my teammate disagrees with me.,sentence-patterns/bella/basic/pattern-32/practice-17-natural.mp3
basic,32,18,target,I feel peaceful when I wake up late.,sentence-patterns/bella/basic/pattern-32/practice-18-target.mp3
basic,32,18,recommended,I feel peaceful when I wake up late.,sentence-patterns/bella/basic/pattern-32/practice-18-recommended.mp3
basic,32,18,idiomatic,I want my mornings to feel less rushed.,sentence-patterns/bella/basic/pattern-32/practice-18-idiomatic.mp3
basic,32,18,simple,I want a calmer morning.,sentence-patterns/bella/basic/pattern-32/practice-18-simple.mp3
basic,32,18,natural,I feel peaceful when I wake up late.,sentence-patterns/bella/basic/pattern-32/practice-18-natural.mp3
basic,32,19,target,I feel secure when an unexpected bill arrives.,sentence-patterns/bella/basic/pattern-32/practice-19-target.mp3
basic,32,19,recommended,I feel secure when an unexpected bill arrives.,sentence-patterns/bella/basic/pattern-32/practice-19-recommended.mp3
basic,32,19,idiomatic,I want to build up a safety cushion.,sentence-patterns/bella/basic/pattern-32/practice-19-idiomatic.mp3
basic,32,19,simple,I need an emergency fund.,sentence-patterns/bella/basic/pattern-32/practice-19-simple.mp3
basic,32,19,natural,I feel secure when an unexpected bill arrives.,sentence-patterns/bella/basic/pattern-32/practice-19-natural.mp3
basic,32,20,target,I feel curious when I meet a new language partner.,sentence-patterns/bella/basic/pattern-32/practice-20-target.mp3
basic,32,20,recommended,I feel curious when I meet a new language partner.,sentence-patterns/bella/basic/pattern-32/practice-20-recommended.mp3
basic,32,20,idiomatic,I want to get more real conversation practice.,sentence-patterns/bella/basic/pattern-32/practice-20-idiomatic.mp3
basic,32,20,simple,I want more speaking practice.,sentence-patterns/bella/basic/pattern-32/practice-20-simple.mp3
basic,32,20,natural,I feel curious when I meet a new language partner.,sentence-patterns/bella/basic/pattern-32/practice-20-natural.mp3
basic,33,1,target,It makes me nervous to finish this project before Friday.,sentence-patterns/bella/basic/pattern-33/practice-1-target.mp3
basic,33,1,recommended,It makes me nervous to finish this project before Friday.,sentence-patterns/bella/basic/pattern-33/practice-1-recommended.mp3
basic,33,1,idiomatic,I need a little more breathing room on this project.,sentence-patterns/bella/basic/pattern-33/practice-1-idiomatic.mp3
basic,33,1,simple,I need more time for this project.,sentence-patterns/bella/basic/pattern-33/practice-1-simple.mp3
basic,33,1,natural,It makes me nervous to finish this project before Friday.,sentence-patterns/bella/basic/pattern-33/practice-1-natural.mp3
basic,33,2,target,It makes me anxious to get honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-33/practice-2-target.mp3
basic,33,2,recommended,It makes me anxious to get honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-33/practice-2-recommended.mp3
basic,33,2,idiomatic,I could really use some honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-33/practice-2-idiomatic.mp3
basic,33,2,simple,I need feedback on my presentation.,sentence-patterns/bella/basic/pattern-33/practice-2-simple.mp3
basic,33,2,natural,It makes me anxious to get honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-33/practice-2-natural.mp3
basic,33,3,target,It makes me frustrated to find a new apartment closer to my office.,sentence-patterns/bella/basic/pattern-33/practice-3-target.mp3
basic,33,3,recommended,It makes me frustrated to find a new apartment closer to my office.,sentence-patterns/bella/basic/pattern-33/practice-3-recommended.mp3
basic,33,3,idiomatic,I am trying to find a place closer to work.,sentence-patterns/bella/basic/pattern-33/practice-3-idiomatic.mp3
basic,33,3,simple,I want an apartment near my office.,sentence-patterns/bella/basic/pattern-33/practice-3-simple.mp3
basic,33,3,natural,It makes me frustrated to find a new apartment closer to my office.,sentence-patterns/bella/basic/pattern-33/practice-3-natural.mp3
basic,33,4,target,It makes me motivated to learn how to cook healthy meals.,sentence-patterns/bella/basic/pattern-33/practice-4-target.mp3
basic,33,4,recommended,It makes me motivated to learn how to cook healthy meals.,sentence-patterns/bella/basic/pattern-33/practice-4-recommended.mp3
basic,33,4,idiomatic,I want to get better at making healthy food at home.,sentence-patterns/bella/basic/pattern-33/practice-4-idiomatic.mp3
basic,33,4,simple,I want to cook healthy meals.,sentence-patterns/bella/basic/pattern-33/practice-4-simple.mp3
basic,33,4,natural,It makes me motivated to learn how to cook healthy meals.,sentence-patterns/bella/basic/pattern-33/practice-4-natural.mp3
basic,33,5,target,It makes me exhausted to get a good night’s sleep.,sentence-patterns/bella/basic/pattern-33/practice-5-target.mp3
basic,33,5,recommended,It makes me exhausted to get a good night’s sleep.,sentence-patterns/bella/basic/pattern-33/practice-5-recommended.mp3
basic,33,5,idiomatic,I really need a solid night of sleep.,sentence-patterns/bella/basic/pattern-33/practice-5-idiomatic.mp3
basic,33,5,simple,I need a good night’s sleep.,sentence-patterns/bella/basic/pattern-33/practice-5-simple.mp3
basic,33,5,natural,It makes me exhausted to get a good night’s sleep.,sentence-patterns/bella/basic/pattern-33/practice-5-natural.mp3
basic,33,6,target,It makes me hopeful to improve my English speaking skills.,sentence-patterns/bella/basic/pattern-33/practice-6-target.mp3
basic,33,6,recommended,It makes me hopeful to improve my English speaking skills.,sentence-patterns/bella/basic/pattern-33/practice-6-recommended.mp3
basic,33,6,idiomatic,I want to get more comfortable speaking English.,sentence-patterns/bella/basic/pattern-33/practice-6-idiomatic.mp3
basic,33,6,simple,I want to speak English better.,sentence-patterns/bella/basic/pattern-33/practice-6-simple.mp3
basic,33,6,natural,It makes me hopeful to improve my English speaking skills.,sentence-patterns/bella/basic/pattern-33/practice-6-natural.mp3
basic,33,7,target,It makes me grateful to spend more quality time with my parents.,sentence-patterns/bella/basic/pattern-33/practice-7-target.mp3
basic,33,7,recommended,It makes me grateful to spend more quality time with my parents.,sentence-patterns/bella/basic/pattern-33/practice-7-recommended.mp3
basic,33,7,idiomatic,I want to make more real time for my family.,sentence-patterns/bella/basic/pattern-33/practice-7-idiomatic.mp3
basic,33,7,simple,I want more time with my parents.,sentence-patterns/bella/basic/pattern-33/practice-7-simple.mp3
basic,33,7,natural,It makes me grateful to spend more quality time with my parents.,sentence-patterns/bella/basic/pattern-33/practice-7-natural.mp3
basic,33,8,target,It makes me careful to get financial advice about my savings.,sentence-patterns/bella/basic/pattern-33/practice-8-target.mp3
basic,33,8,recommended,It makes me careful to get financial advice about my savings.,sentence-patterns/bella/basic/pattern-33/practice-8-recommended.mp3
basic,33,8,idiomatic,I need some guidance on how to handle my savings.,sentence-patterns/bella/basic/pattern-33/practice-8-idiomatic.mp3
basic,33,8,simple,I need financial advice.,sentence-patterns/bella/basic/pattern-33/practice-8-simple.mp3
basic,33,8,natural,It makes me careful to get financial advice about my savings.,sentence-patterns/bella/basic/pattern-33/practice-8-natural.mp3
basic,33,9,target,It makes me worried to buy a reliable car.,sentence-patterns/bella/basic/pattern-33/practice-9-target.mp3
basic,33,9,recommended,It makes me worried to buy a reliable car.,sentence-patterns/bella/basic/pattern-33/practice-9-recommended.mp3
basic,33,9,idiomatic,I need a car I can actually count on.,sentence-patterns/bella/basic/pattern-33/practice-9-idiomatic.mp3
basic,33,9,simple,I need a reliable car.,sentence-patterns/bella/basic/pattern-33/practice-9-simple.mp3
basic,33,9,natural,It makes me worried to buy a reliable car.,sentence-patterns/bella/basic/pattern-33/practice-9-natural.mp3
basic,33,10,target,It makes me overwhelmed to take a short break from social media.,sentence-patterns/bella/basic/pattern-33/practice-10-target.mp3
basic,33,10,recommended,It makes me overwhelmed to take a short break from social media.,sentence-patterns/bella/basic/pattern-33/practice-10-recommended.mp3
basic,33,10,idiomatic,I need to step away from social media for a bit.,sentence-patterns/bella/basic/pattern-33/practice-10-idiomatic.mp3
basic,33,10,simple,I need a break from social media.,sentence-patterns/bella/basic/pattern-33/practice-10-simple.mp3
basic,33,10,natural,It makes me overwhelmed to take a short break from social media.,sentence-patterns/bella/basic/pattern-33/practice-10-natural.mp3
basic,33,11,target,It makes me hopeful to find a partner who supports my dreams.,sentence-patterns/bella/basic/pattern-33/practice-11-target.mp3
basic,33,11,recommended,It makes me hopeful to find a partner who supports my dreams.,sentence-patterns/bella/basic/pattern-33/practice-11-recommended.mp3
basic,33,11,idiomatic,I want someone who is truly on my side.,sentence-patterns/bella/basic/pattern-33/practice-11-idiomatic.mp3
basic,33,11,simple,I want a supportive partner.,sentence-patterns/bella/basic/pattern-33/practice-11-simple.mp3
basic,33,11,natural,It makes me hopeful to find a partner who supports my dreams.,sentence-patterns/bella/basic/pattern-33/practice-11-natural.mp3
basic,33,12,target,It makes me uncertain to make a clear plan for my future career.,sentence-patterns/bella/basic/pattern-33/practice-12-target.mp3
basic,33,12,recommended,It makes me uncertain to make a clear plan for my future career.,sentence-patterns/bella/basic/pattern-33/practice-12-recommended.mp3
basic,33,12,idiomatic,I need a clearer roadmap for my career.,sentence-patterns/bella/basic/pattern-33/practice-12-idiomatic.mp3
basic,33,12,simple,I need a clear career plan.,sentence-patterns/bella/basic/pattern-33/practice-12-simple.mp3
basic,33,12,natural,It makes me uncertain to make a clear plan for my future career.,sentence-patterns/bella/basic/pattern-33/practice-12-natural.mp3
basic,33,13,target,It makes me responsible to solve this customer issue quickly.,sentence-patterns/bella/basic/pattern-33/practice-13-target.mp3
basic,33,13,recommended,It makes me responsible to solve this customer issue quickly.,sentence-patterns/bella/basic/pattern-33/practice-13-recommended.mp3
basic,33,13,idiomatic,We need to get this customer issue sorted out quickly.,sentence-patterns/bella/basic/pattern-33/practice-13-idiomatic.mp3
basic,33,13,simple,We need to help the customer quickly.,sentence-patterns/bella/basic/pattern-33/practice-13-simple.mp3
basic,33,13,natural,It makes me responsible to solve this customer issue quickly.,sentence-patterns/bella/basic/pattern-33/practice-13-natural.mp3
basic,33,14,target,It makes me concerned to make a doctor’s appointment this week.,sentence-patterns/bella/basic/pattern-33/practice-14-target.mp3
basic,33,14,recommended,It makes me concerned to make a doctor’s appointment this week.,sentence-patterns/bella/basic/pattern-33/practice-14-recommended.mp3
basic,33,14,idiomatic,I should get this checked by a doctor this week.,sentence-patterns/bella/basic/pattern-33/practice-14-idiomatic.mp3
basic,33,14,simple,I need a doctor’s appointment.,sentence-patterns/bella/basic/pattern-33/practice-14-simple.mp3
basic,33,14,natural,It makes me concerned to make a doctor’s appointment this week.,sentence-patterns/bella/basic/pattern-33/practice-14-natural.mp3
basic,33,15,target,It makes me excited to plan a trip to Europe next summer.,sentence-patterns/bella/basic/pattern-33/practice-15-target.mp3
basic,33,15,recommended,It makes me excited to plan a trip to Europe next summer.,sentence-patterns/bella/basic/pattern-33/practice-15-recommended.mp3
basic,33,15,idiomatic,I’d love to plan a Europe trip for next summer.,sentence-patterns/bella/basic/pattern-33/practice-15-idiomatic.mp3
basic,33,15,simple,I want to travel to Europe next summer.,sentence-patterns/bella/basic/pattern-33/practice-15-simple.mp3
basic,33,15,natural,It makes me excited to plan a trip to Europe next summer.,sentence-patterns/bella/basic/pattern-33/practice-15-natural.mp3
basic,33,16,target,It makes me annoyed to talk to my neighbor about the noise.,sentence-patterns/bella/basic/pattern-33/practice-16-target.mp3
basic,33,16,recommended,It makes me annoyed to talk to my neighbor about the noise.,sentence-patterns/bella/basic/pattern-33/practice-16-recommended.mp3
basic,33,16,idiomatic,I need to have a calm word with my neighbor about the noise.,sentence-patterns/bella/basic/pattern-33/practice-16-idiomatic.mp3
basic,33,16,simple,I need to talk to my neighbor.,sentence-patterns/bella/basic/pattern-33/practice-16-simple.mp3
basic,33,16,natural,It makes me annoyed to talk to my neighbor about the noise.,sentence-patterns/bella/basic/pattern-33/practice-16-natural.mp3
basic,33,17,target,It makes me uncomfortable to resolve the conflict with my teammate.,sentence-patterns/bella/basic/pattern-33/practice-17-target.mp3
basic,33,17,recommended,It makes me uncomfortable to resolve the conflict with my teammate.,sentence-patterns/bella/basic/pattern-33/practice-17-recommended.mp3
basic,33,17,idiomatic,We need to clear the air with my teammate.,sentence-patterns/bella/basic/pattern-33/practice-17-idiomatic.mp3
basic,33,17,simple,We need to solve the team conflict.,sentence-patterns/bella/basic/pattern-33/practice-17-simple.mp3
basic,33,17,natural,It makes me uncomfortable to resolve the conflict with my teammate.,sentence-patterns/bella/basic/pattern-33/practice-17-natural.mp3
basic,33,18,target,It makes me peaceful to build a calmer morning routine.,sentence-patterns/bella/basic/pattern-33/practice-18-target.mp3
basic,33,18,recommended,It makes me peaceful to build a calmer morning routine.,sentence-patterns/bella/basic/pattern-33/practice-18-recommended.mp3
basic,33,18,idiomatic,I want my mornings to feel less rushed.,sentence-patterns/bella/basic/pattern-33/practice-18-idiomatic.mp3
basic,33,18,simple,I want a calmer morning.,sentence-patterns/bella/basic/pattern-33/practice-18-simple.mp3
basic,33,18,natural,It makes me peaceful to build a calmer morning routine.,sentence-patterns/bella/basic/pattern-33/practice-18-natural.mp3
basic,33,19,target,It makes me secure to save money for an emergency fund.,sentence-patterns/bella/basic/pattern-33/practice-19-target.mp3
basic,33,19,recommended,It makes me secure to save money for an emergency fund.,sentence-patterns/bella/basic/pattern-33/practice-19-recommended.mp3
basic,33,19,idiomatic,I want to build up a safety cushion.,sentence-patterns/bella/basic/pattern-33/practice-19-idiomatic.mp3
basic,33,19,simple,I need an emergency fund.,sentence-patterns/bella/basic/pattern-33/practice-19-simple.mp3
basic,33,19,natural,It makes me secure to save money for an emergency fund.,sentence-patterns/bella/basic/pattern-33/practice-19-natural.mp3
basic,33,20,target,It makes me curious to join a language exchange group.,sentence-patterns/bella/basic/pattern-33/practice-20-target.mp3
basic,33,20,recommended,It makes me curious to join a language exchange group.,sentence-patterns/bella/basic/pattern-33/practice-20-recommended.mp3
basic,33,20,idiomatic,I want to get more real conversation practice.,sentence-patterns/bella/basic/pattern-33/practice-20-idiomatic.mp3
basic,33,20,simple,I want more speaking practice.,sentence-patterns/bella/basic/pattern-33/practice-20-simple.mp3
basic,33,20,natural,It makes me curious to join a language exchange group.,sentence-patterns/bella/basic/pattern-33/practice-20-natural.mp3
basic,34,1,target,I’m worried about more time for this project.,sentence-patterns/bella/basic/pattern-34/practice-1-target.mp3
basic,34,1,recommended,I’m worried about more time for this project.,sentence-patterns/bella/basic/pattern-34/practice-1-recommended.mp3
basic,34,1,idiomatic,I need a little more breathing room on this project.,sentence-patterns/bella/basic/pattern-34/practice-1-idiomatic.mp3
basic,34,1,simple,I need more time for this project.,sentence-patterns/bella/basic/pattern-34/practice-1-simple.mp3
basic,34,1,natural,I’m worried about more time for this project.,sentence-patterns/bella/basic/pattern-34/practice-1-natural.mp3
basic,34,2,target,I’m worried about honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-34/practice-2-target.mp3
basic,34,2,recommended,I’m worried about honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-34/practice-2-recommended.mp3
basic,34,2,idiomatic,I could really use some honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-34/practice-2-idiomatic.mp3
basic,34,2,simple,I need feedback on my presentation.,sentence-patterns/bella/basic/pattern-34/practice-2-simple.mp3
basic,34,2,natural,I’m worried about honest feedback on my presentation.,sentence-patterns/bella/basic/pattern-34/practice-2-natural.mp3
basic,34,3,target,I’m worried about a new apartment closer to my office.,sentence-patterns/bella/basic/pattern-34/practice-3-target.mp3
basic,34,3,recommended,I’m worried about a new apartment closer to my office.,sentence-patterns/bella/basic/pattern-34/practice-3-recommended.mp3
basic,34,3,idiomatic,I am trying to find a place closer to work.,sentence-patterns/bella/basic/pattern-34/practice-3-idiomatic.mp3
basic,34,3,simple,I want an apartment near my office.,sentence-patterns/bella/basic/pattern-34/practice-3-simple.mp3
basic,34,3,natural,I’m worried about a new apartment closer to my office.,sentence-patterns/bella/basic/pattern-34/practice-3-natural.mp3
basic,34,4,target,I’m worried about a simple healthy meal plan.,sentence-patterns/bella/basic/pattern-34/practice-4-target.mp3
basic,34,4,recommended,I’m worried about a simple healthy meal plan.,sentence-patterns/bella/basic/pattern-34/practice-4-recommended.mp3
basic,34,4,idiomatic,I want to get better at making healthy food at home.,sentence-patterns/bella/basic/pattern-34/practice-4-idiomatic.mp3
basic,34,4,simple,I want to cook healthy meals.,sentence-patterns/bella/basic/pattern-34/practice-4-simple.mp3
basic,34,4,natural,I’m worried about a simple healthy meal plan.,sentence-patterns/bella/basic/pattern-34/practice-4-natural.mp3
basic,34,5,target,I’m worried about a good night’s sleep.,sentence-patterns/bella/basic/pattern-34/practice-5-target.mp3
basic,34,5,recommended,I’m worried about a good night’s sleep.,sentence-patterns/bella/basic/pattern-34/practice-5-recommended.mp3
basic,34,5,idiomatic,I really need a solid night of sleep.,sentence-patterns/bella/basic/pattern-34/practice-5-idiomatic.mp3
basic,34,5,simple,I need a good night’s sleep.,sentence-patterns/bella/basic/pattern-34/practice-5-simple.mp3
basic,34,5,natural,I’m worried about a good night’s sleep.,sentence-patterns/bella/basic/pattern-34/practice-5-natural.mp3
basic,34,6,target,I’m worried about better English speaking skills.,sentence-patterns/bella/basic/pattern-34/practice-6-target.mp3
basic,34,6,recommended,I’m worried about better English speaking skills.,sentence-patterns/bella/basic/pattern-34/practice-6-recommended.mp3
basic,34,6,idiomatic,I want to get more comfortable speaking English.,sentence-patterns/bella/basic/pattern-34/practice-6-idiomatic.mp3
basic,34,6,simple,I want to speak English better.,sentence-patterns/bella/basic/pattern-34/practice-6-simple.mp3
basic,34,6,natural,I’m worried about better English speaking skills.,sentence-patterns/bella/basic/pattern-34/practice-6-natural.mp3
basic,34,7,target,I’m worried about more quality time with my parents.,sentence-patterns/bella/basic/pattern-34/practice-7-target.mp3
basic,34,7,recommended,I’m worried about more quality time with my parents.,sentence-patterns/bella/basic/pattern-34/practice-7-recommended.mp3
basic,34,7,idiomatic,I want to make more real time for my family.,sentence-patterns/bella/basic/pattern-34/practice-7-idiomatic.mp3
basic,34,7,simple,I want more time with my parents.,sentence-patterns/bella/basic/pattern-34/practice-7-simple.mp3
basic,34,7,natural,I’m worried about more quality time with my parents.,sentence-patterns/bella/basic/pattern-34/practice-7-natural.mp3
basic,34,8,target,I’m worried about financial advice about my savings.,sentence-patterns/bella/basic/pattern-34/practice-8-target.mp3
basic,34,8,recommended,I’m worried about financial advice about my savings.,sentence-patterns/bella/basic/pattern-34/practice-8-recommended.mp3
